booking_id,customer_id,customer_name,customer_segment,customer_signup_date,customer_home_city,customer_loyalty_tier,property_id,property_name,property_city,property_star_rating,property_type,property_total_rooms,booking_date,checkin_date,checkout_date,room_type,num_rooms,nights,booking_channel,adr,discount_amount,coupon_code,total_amount,payment_method,booking_status,review_rating,review_date
108100,3701,Customer_3701,Individual,2022-02-22,Mumbai,Silver,23,Emerald Haven,Mumbai,2,Budget,40,2024-08-07,2024-08-22,2024-08-23,Standard,1,1,Travel Agent,3372.4,0.0,NONE,3372.4,Credit Card,Completed,,
108101,3701,Customer_3701,Individual,2022-02-22,Mumbai,Silver,48,Tusker Lodge,Mumbai,5,Mid-Range,80,2024-06-03,2024-06-18,2024-06-21,Suite,1,3,Direct Website,11032.15,0.0,NONE,33096.45,Credit Card,No-Show,,
108102,3701,Customer_3701,Individual,2022-02-22,Mumbai,Silver,41,Mango Lodge,Chennai,3,Budget,100,2024-07-26,2024-08-10,2024-08-15,Deluxe,1,5,Direct Website,2886.05,2646.97,APPDEAL,11783.28,UPI,Completed,2.0,2024-08-26
108103,3702,Customer_3702,Individual,2022-04-07,Kochi,Gold,16,Mango Manor,Jaipur,5,Premium,150,2024-09-21,2024-10-16,2024-10-18,Standard,1,2,OTA,8562.48,4307.83,SAVE10,12817.13,UPI,Completed,5.0,2024-10-21
108104,3703,Customer_3703,Corporate,2022-02-13,Delhi,Gold,20,Jade Courtyard,Kochi,2,Mid-Range,100,2024-07-26,2024-08-02,2024-08-05,Deluxe,2,3,Travel Agent,6278.26,0.0,,37669.56,UPI,Completed,8.0,2024-08-13
108105,3704,Customer_3704,Individual,2022-06-05,Jaipur,None,53,Crimson Suites,Bangalore,4,Mid-Range,100,2024-04-09,2024-05-19,2024-05-22,Suite,1,3,Corporate Portal,9085.49,0.0,NONE,27256.47,Credit Card,Completed,3.0,2024-05-26
108106,3704,Customer_3704,Individual,2022-06-05,Jaipur,None,18,Tusker Haven,Chennai,5,Mid-Range,80,2024-02-20,2024-02-22,2024-02-24,Standard,1,2,OTA,4029.15,0.0,,8058.3,Debit Card,Completed,,
108107,3705,Customer_3705,Individual,2022-04-26,Kochi,Platinum,43,Crimson Heights,Delhi,5,Budget,30,2024-09-20,2024-09-22,2024-09-23,Deluxe,1,1,Corporate Portal,3558.62,0.0,NONE,3558.62,Debit Card,Completed,,
108108,3706,Customer_3706,Individual,2023-08-04,Pune,None,20,Jade Courtyard,Kochi,2,Mid-Range,100,2024-06-29,2024-07-01,2024-07-08,Deluxe,1,7,OTA,5583.22,7599.04,SAVE10,31483.5,Net Banking,Completed,4.0,2024-07-16
108109,3707,Customer_3707,Individual,2023-01-31,Mumbai,None,49,Marigold Residency,Udaipur,4,Mid-Range,120,2024-06-05,2024-06-20,2024-06-22,Standard,1,2,Travel Agent,5647.84,1623.64,WELCOME,9672.04,UPI,Completed,5.0,2024-06-25
108110,3707,Customer_3707,Individual,2023-01-31,Mumbai,None,6,Hilltop Inn,Delhi,5,Premium,60,2024-03-09,2024-06-07,2024-06-14,Deluxe,1,7,OTA,14340.25,0.0,,100381.75,UPI,Completed,4.0,2024-06-21
108111,3708,Customer_3708,Individual,2023-03-29,Chennai,None,10,Banyan Heights,Mumbai,4,Mid-Range,150,2024-04-18,2024-04-25,2024-04-30,Suite,1,5,Corporate Portal,11719.71,0.0,,58598.55,Credit Card,Cancelled,,
108112,3708,Customer_3708,Individual,2023-03-29,Chennai,None,12,Sapphire Lodge,Kochi,5,Luxury,100,2024-04-03,2024-04-10,2024-04-12,Standard,1,2,Direct Website,13700.65,0.0,,27401.3,Net Banking,Completed,,
108113,3708,Customer_3708,Individual,2023-03-29,Chennai,None,23,Emerald Haven,Mumbai,2,Budget,40,2024-04-11,2024-05-06,2024-05-06,Suite,1,3,Direct Website,6784.81,0.0,NONE,20354.43,Debit Card,Cancelled,,
108114,3708,Customer_3708,Individual,2023-03-29,Chennai,None,40,Mango Retreat,Mumbai,4,Premium,120,2024-09-28,2024-09-30,2024-10-01,Suite,1,1,Corporate Portal,23356.28,0.0,,23356.28,Credit Card,Completed,5.0,2024-10-20
108115,3708,Customer_3708,Individual,2023-03-29,Chennai,None,38,Indigo Residency,Chennai,4,Premium,80,2024-03-13,2024-04-07,2024-04-08,Standard,1,1,OTA,6660.1,0.0,,6660.1,Credit Card,Cancelled,,
108116,3708,Customer_3708,Individual,2023-03-29,Chennai,None,5,Hilltop Inn,Jaipur,4,Budget,120,2024-01-16,2024-02-10,2024-02-13,Deluxe,1,3,Corporate Portal,3171.35,0.0,,9514.05,UPI,Completed,5.0,2024-02-25
108117,3709,Customer_3709,Individual,2023-04-15,Goa,None,23,Emerald Haven,Mumbai,2,Budget,40,2024-05-03,2024-05-10,2024-05-12,Standard,1,2,OTA,2570.0,952.01,FEST15,4187.99,Debit Card,Completed,,
108118,3710,Customer_3710,Corporate,2023-11-02,Pune,Silver,53,Crimson Suites,Bangalore,4,Mid-Range,100,2023-12-28,2024-01-22,2024-01-23,Deluxe,1,1,Corporate Portal,5644.24,616.84,WELCOME,5027.4,Net Banking,Completed,6.0,2024-01-24
108119,3710,Customer_3710,Corporate,2023-11-02,Pune,Silver,33,Saffron Palace,Bangalore,2,Mid-Range,30,2024-01-27,2024-03-27,2024-03-29,Standard,1,2,Corporate Portal,4470.01,1214.46,FEST15,7725.56,Net Banking,Cancelled,,
108120,3710,Customer_3710,Corporate,2023-11-02,Pune,Silver,18,Tusker Haven,Chennai,5,Mid-Range,80,2024-12-02,2024-12-09,2024-12-13,Deluxe,1,4,Corporate Portal,6797.32,0.0,,27189.28,Debit Card,Cancelled,,
108121,3711,Customer_3711,Corporate,2022-02-27,Pune,None,44,Crimson Stay,Udaipur,4,Mid-Range,40,2024-05-07,2024-05-22,2024-05-25,Standard,2,3,Corporate Portal,6085.57,0.0,NONE,36513.42,Credit Card,Cancelled,,
108122,3711,Customer_3711,Corporate,2022-02-27,Pune,None,23,Emerald Haven,Mumbai,2,Budget,40,2024-07-22,2024-09-20,2024-09-21,Standard,2,1,Corporate Portal,2674.1,0.0,NONE,5348.2,Credit Card,Completed,8.0,2024-10-09
108123,3711,Customer_3711,Corporate,2022-02-27,Pune,None,8,Royal Orchid,Jaipur,5,Budget,80,2024-07-02,2024-07-27,2024-07-28,Standard,2,1,Travel Agent,2060.55,0.0,NONE,4121.1,Credit Card,Completed,6.0,2024-07-30
108124,3712,Customer_3712,Corporate,2023-01-31,Udaipur,None,38,Indigo Residency,Chennai,4,Premium,80,2024-05-22,2024-05-24,2024-05-31,Deluxe,1,7,Corporate Portal,11126.54,0.0,NONE,77885.78,Net Banking,Completed,,
108125,3713,Customer_3713,Individual,2022-03-11,Udaipur,Silver,37,Marigold Heights,Kochi,3,Mid-Range,200,2024-04-08,2024-06-07,2024-06-10,Standard,1,3,OTA,4151.88,3379.45,FEST15,9076.19,Debit Card,Completed,5.0,2024-06-30
108126,3714,Customer_3714,Group,2022-03-12,Udaipur,Silver,11,Maple Manor,Pune,5,Premium,150,2024-04-30,2024-05-02,2024-05-05,Standard,5,3,Travel Agent,8166.75,0.0,NONE,122501.25,Debit Card,Completed,,
108127,3715,Customer_3715,Individual,2023-06-01,Manali,Gold,47,Crimson Residency,Chennai,4,Mid-Range,200,2024-02-02,2024-02-17,2024-02-20,Suite,1,3,Corporate Portal,9663.18,2909.92,APPDEAL,26079.62,UPI,Completed,4.0,2024-03-04
108128,3715,Customer_3715,Individual,2023-06-01,Manali,Gold,47,Crimson Residency,Chennai,4,Mid-Range,200,2024-06-03,2024-08-02,2024-08-09,Deluxe,1,7,OTA,6432.43,8072.19,SAVE10,36954.82,UPI,Cancelled,,
108129,3715,Customer_3715,Individual,2023-06-01,Manali,Gold,29,Saffron Courtyard,Udaipur,2,Budget,200,2024-10-19,2024-11-13,2024-11-18,Suite,1,5,OTA,5529.87,0.0,NONE,27649.35,Debit Card,Cancelled,,
108130,3716,Customer_3716,Individual,2022-07-17,Pune,None,42,Ivory Lodge,Jaipur,4,Premium,60,2024-07-22,2024-07-29,2024-07-30,Deluxe,1,1,OTA,9913.86,2618.93,FEST15,7294.93,UPI,Completed,3.0,2024-08-19
108131,3717,Customer_3717,Individual,2023-10-09,Kochi,None,3,Sea Breeze Resort,Chennai,5,Luxury,60,2023-12-08,2024-01-02,2024-01-03,Deluxe,1,1,Direct Website,17355.58,0.0,NONE,17355.58,UPI,Cancelled,,
108132,3718,Customer_3718,Corporate,2023-05-12,Delhi,None,53,Crimson Suites,Bangalore,4,Mid-Range,100,2024-09-22,2024-10-07,2024-10-14,Deluxe,1,7,Corporate Portal,6783.67,0.0,,47485.69,UPI,Completed,7.0,2024-10-19
108133,3718,Customer_3718,Corporate,2023-05-12,Delhi,None,5,Hilltop Inn,Jaipur,4,Budget,120,2024-10-04,2024-10-19,2024-10-24,Standard,1,5,Travel Agent,2335.19,0.0,,11675.95,Debit Card,Cancelled,,
108134,3718,Customer_3718,Corporate,2023-05-12,Delhi,None,31,Indigo Lodge,Pune,3,Budget,80,2024-07-04,2024-07-19,2024-07-21,Deluxe,1,2,Direct Website,3018.37,1180.91,WELCOME,4855.83,Net Banking,Completed,,
108135,3718,Customer_3718,Corporate,2023-05-12,Delhi,None,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-03-07,2024-04-01,2024-04-05,Suite,2,4,Corporate Portal,11065.97,0.0,,88527.76,Net Banking,Completed,,
108136,3718,Customer_3718,Corporate,2023-05-12,Delhi,None,19,Amber Haven,Kochi,5,Premium,30,2024-03-21,2024-04-05,2024-04-06,Suite,3,1,Corporate Portal,12747.63,0.0,,38242.89,UPI,Completed,,
108137,3718,Customer_3718,Corporate,2023-05-12,Delhi,None,3,Sea Breeze Resort,Chennai,5,Luxury,60,2024-10-15,2024-10-22,2024-10-29,Suite,3,7,OTA,31892.38,144951.8,WELCOME,524788.18,Credit Card,Completed,,
108138,3718,Customer_3718,Corporate,2023-05-12,Delhi,None,49,Marigold Residency,Udaipur,4,Mid-Range,120,2024-07-23,2024-09-01,2024-09-02,Standard,1,1,Corporate Portal,6276.92,0.0,NONE,6276.92,Debit Card,Completed,,
108139,3718,Customer_3718,Corporate,2023-05-12,Delhi,None,27,Velvet Retreat,Pune,4,Mid-Range,150,2024-05-14,2024-05-29,2024-06-01,Suite,2,3,Travel Agent,7775.43,4907.32,APPDEAL,41745.26,Debit Card,Completed,4.0,2024-06-08
108140,3719,Customer_3719,Corporate,2022-06-12,Kochi,None,35,Sapphire Retreat,Bangalore,3,Mid-Range,150,2024-10-13,2024-10-20,2024-10-23,Standard,1,3,Corporate Portal,5477.71,0.0,NONE,16433.13,Net Banking,Completed,9.0,2024-10-28
108141,3720,Customer_3720,Individual,2023-12-17,Mumbai,None,39,Coral Suites,Delhi,5,Mid-Range,150,2023-11-17,2024-02-15,2024-02-16,Standard,1,1,OTA,4681.34,0.0,NONE,4681.34,UPI,Completed,4.0,2024-02-24
108142,3721,Customer_3721,Group,2023-01-14,Bangalore,Silver,52,Ivory Stay,Mumbai,2,Budget,40,2023-11-03,2024-02-01,2024-02-04,Deluxe,3,3,Corporate Portal,4436.71,0.0,,39930.39,UPI,Cancelled,,
108143,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,43,Crimson Heights,Delhi,5,Budget,30,2024-10-07,2024-10-22,2024-10-24,Suite,3,2,OTA,6238.55,0.0,NONE,37431.3,Credit Card,Cancelled,,
108144,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,6,Hilltop Inn,Delhi,5,Premium,60,2024-11-15,2024-11-22,2024-11-25,Standard,3,3,OTA,12378.0,21484.06,FEST15,89917.94,Net Banking,Completed,,
108145,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,15,Coral Residency,Kochi,5,Premium,100,2024-08-21,2024-09-15,2024-09-18,Standard,5,3,Corporate Portal,6168.95,16198.3,APPDEAL,76335.95,UPI,Completed,4.0,2024-10-07
108146,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,8,Royal Orchid,Jaipur,5,Budget,80,2024-09-24,2024-11-23,2024-11-28,Standard,3,5,OTA,2309.19,0.0,,34637.85,Credit Card,Completed,3.0,2024-12-12
108147,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,9,Maple Stay,Chennai,4,Budget,60,2024-06-26,2024-06-28,2024-06-28,Deluxe,3,1,OTA,3419.92,2682.28,SAVE10,7577.48,Debit Card,Completed,4.0,2024-07-05
108148,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,11,Maple Manor,Pune,5,Premium,150,2024-07-08,2024-08-17,2024-08-19,Suite,2,2,Corporate Portal,15246.19,0.0,,60984.76,Debit Card,Cancelled,,
108149,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,40,Mango Retreat,Mumbai,4,Premium,120,2024-07-30,2024-10-28,2024-11-01,Suite,4,4,Corporate Portal,25583.64,0.0,NONE,409338.24,UPI,Completed,,
108150,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,19,Amber Haven,Kochi,5,Premium,30,2024-07-18,2024-10-16,2024-10-19,Suite,5,3,Direct Website,16849.59,0.0,NONE,252743.85,Debit Card,Completed,,
108151,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,32,Lotus Haven,Pune,3,Premium,40,2024-02-21,2024-03-17,2024-03-22,Standard,2,5,OTA,7105.08,0.0,NONE,71050.8,UPI,No-Show,,
108152,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,1,The Grand Plaza,Delhi,5,Budget,60,2024-01-18,2024-03-18,2024-03-19,Standard,3,1,OTA,2895.26,0.0,,8685.78,Net Banking,Completed,,
108153,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,38,Indigo Residency,Chennai,4,Premium,80,2024-09-02,2024-09-27,2024-09-29,Deluxe,4,2,OTA,12110.92,13070.34,APPDEAL,83817.02,Debit Card,Completed,,
108154,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,10,Banyan Heights,Mumbai,4,Mid-Range,150,2024-10-25,2024-10-27,2024-10-31,Standard,3,4,Direct Website,7278.58,0.0,NONE,87342.96,Net Banking,Completed,,
108155,3722,Customer_3722,Group,2022-12-12,Mumbai,Silver,17,Marigold Palace,Jaipur,4,Budget,60,2024-10-17,2024-11-26,2024-11-28,Suite,2,2,Direct Website,4600.87,0.0,,18403.48,Net Banking,No-Show,,
108156,3723,Customer_3723,Corporate,2022-10-15,Pune,Gold,11,Maple Manor,Pune,5,Premium,150,2024-09-12,2024-11-11,2024-11-18,Standard,2,7,Travel Agent,8178.35,0.0,,114496.9,Net Banking,Completed,8.0,2024-12-06
108157,3723,Customer_3723,Corporate,2022-10-15,Pune,Gold,36,Jade Retreat,Udaipur,3,Budget,200,2024-04-28,2024-05-23,2024-05-26,Deluxe,1,3,Direct Website,4103.17,0.0,,12309.51,UPI,No-Show,,
108158,3723,Customer_3723,Corporate,2022-10-15,Pune,Gold,39,Coral Suites,Delhi,5,Mid-Range,150,2024-01-29,2024-02-05,2024-02-06,Standard,2,1,Travel Agent,5261.95,1954.19,FEST15,8569.71,Net Banking,Completed,,
108159,3723,Customer_3723,Corporate,2022-10-15,Pune,Gold,27,Velvet Retreat,Pune,4,Mid-Range,150,2024-09-23,2024-11-02,2024-11-04,Suite,2,2,Corporate Portal,10188.73,0.0,,40754.92,UPI,Completed,,
108160,3724,Customer_3724,Individual,2023-10-30,Kochi,None,21,Indigo Retreat,Manali,5,Luxury,100,2023-12-04,2024-01-13,2024-01-20,Deluxe,1,7,Direct Website,22788.89,0.0,,159522.23,Credit Card,Completed,,
108161,3725,Customer_3725,Individual,2023-08-19,Chennai,Silver,11,Maple Manor,Pune,5,Premium,150,2024-10-24,2024-12-03,2024-12-08,Deluxe,1,5,OTA,9855.27,0.0,,49276.35,Credit Card,Completed,,
108162,3726,Customer_3726,Individual,2022-05-19,Manali,Silver,8,Royal Orchid,Jaipur,5,Budget,80,2024-07-01,2024-07-16,2024-07-21,Standard,1,5,OTA,2237.08,0.0,,11185.4,UPI,Completed,4.0,2024-08-02
108163,3726,Customer_3726,Individual,2022-05-19,Manali,Silver,8,Royal Orchid,Jaipur,5,Budget,80,2024-12-06,2024-12-21,2024-12-22,Deluxe,1,1,Direct Website,2468.19,0.0,NONE,2468.19,Debit Card,Completed,5.0,2025-01-05
108164,3726,Customer_3726,Individual,2022-05-19,Manali,Silver,29,Saffron Courtyard,Udaipur,2,Budget,200,2024-03-05,2024-05-04,2024-05-06,Standard,1,2,Direct Website,2569.35,0.0,,5138.7,UPI,Cancelled,,
108165,3727,Customer_3727,Individual,2022-05-29,Manali,None,45,Velvet Heights,Jaipur,2,Budget,100,2023-12-26,2024-01-02,2024-01-03,Deluxe,1,1,Travel Agent,2737.42,0.0,,2737.42,Debit Card,Completed,3.0,2024-01-07
108166,3727,Customer_3727,Individual,2022-05-29,Manali,None,2,The Grand Plaza,Udaipur,5,Luxury,200,2024-11-12,2024-11-19,2024-11-23,Standard,1,4,Corporate Portal,19175.82,0.0,NONE,76703.28,Debit Card,Completed,5.0,2024-12-06
108167,3728,Customer_3728,Individual,2022-10-28,Bangalore,Gold,25,Pearl Retreat,Mumbai,4,Premium,200,2024-03-12,2024-06-10,2024-06-12,Standard,1,2,OTA,12115.36,0.0,NONE,24230.72,UPI,Completed,,
108168,3728,Customer_3728,Individual,2022-10-28,Bangalore,Gold,5,Hilltop Inn,Jaipur,4,Budget,120,2024-09-27,2024-10-04,2024-10-05,Deluxe,1,1,Travel Agent,3214.13,0.0,,3214.13,Debit Card,Completed,4.0,2024-10-25
108169,3728,Customer_3728,Individual,2022-10-28,Bangalore,Gold,60,Coral Haven,Mumbai,3,Premium,60,2024-11-18,2024-12-13,2024-12-14,Suite,1,1,OTA,19830.68,4135.07,FEST15,15695.61,Credit Card,Completed,,
108170,3729,Customer_3729,Individual,2023-07-07,Delhi,None,4,Sea Breeze Resort,Kochi,3,Budget,40,2024-03-04,2024-03-06,2024-03-08,Deluxe,1,2,OTA,2755.24,0.0,NONE,5510.48,Net Banking,Completed,,
108171,3729,Customer_3729,Individual,2023-07-07,Delhi,None,18,Tusker Haven,Chennai,5,Mid-Range,80,2023-12-12,2024-02-10,2024-02-13,Deluxe,1,3,OTA,5753.02,4166.72,WELCOME,13092.34,UPI,Completed,5.0,2024-02-19
108172,3729,Customer_3729,Individual,2023-07-07,Delhi,None,23,Emerald Haven,Mumbai,2,Budget,40,2024-06-17,2024-09-15,2024-09-18,Standard,1,3,OTA,2888.46,0.0,NONE,8665.38,UPI,Completed,4.0,2024-10-05
108173,3730,Customer_3730,Individual,2022-06-11,Delhi,None,10,Banyan Heights,Mumbai,4,Mid-Range,150,2024-06-14,2024-06-16,2024-06-20,Deluxe,1,4,Corporate Portal,8244.07,0.0,NONE,32976.28,UPI,Completed,,
108174,3730,Customer_3730,Individual,2022-06-11,Delhi,None,45,Velvet Heights,Jaipur,2,Budget,100,2024-01-01,2024-01-16,2024-01-18,Suite,1,2,Direct Website,3905.66,0.0,NONE,7811.32,UPI,Completed,4.0,2024-02-03
108175,3731,Customer_3731,Corporate,2022-10-18,Chennai,Platinum,17,Marigold Palace,Jaipur,4,Budget,60,2023-12-26,2024-01-10,2024-01-13,Suite,2,3,OTA,4070.91,0.0,NONE,24425.46,UPI,Completed,7.0,2024-01-14
108176,3731,Customer_3731,Corporate,2022-10-18,Chennai,Platinum,34,Indigo Palace,Kochi,2,Budget,80,2024-06-08,2024-06-23,2024-06-24,Standard,1,1,OTA,2043.92,377.33,FEST15,1666.59,UPI,Completed,,
108177,3731,Customer_3731,Corporate,2022-10-18,Chennai,Platinum,45,Velvet Heights,Jaipur,2,Budget,100,2024-01-21,2024-02-15,2024-02-19,Deluxe,2,4,Travel Agent,3198.02,1756.44,APPDEAL,23827.72,Credit Card,Cancelled,,
108178,3732,Customer_3732,Individual,2023-01-02,Mumbai,None,37,Marigold Heights,Kochi,3,Mid-Range,200,2024-07-07,2024-10-05,2024-10-07,Deluxe,1,2,Corporate Portal,6957.24,1217.03,FEST15,12697.45,UPI,Completed,4.0,2024-10-27
108179,3733,Customer_3733,Individual,2022-06-01,Kochi,None,46,Marigold Suites,Mumbai,2,Budget,100,2024-08-09,2024-08-11,2024-08-13,Standard,1,2,Travel Agent,2744.57,0.0,,5489.14,UPI,Cancelled,,
108180,3734,Customer_3734,Individual,2022-08-09,Jaipur,Gold,3,Sea Breeze Resort,Chennai,5,Luxury,60,2024-05-15,2024-05-30,2024-06-06,Deluxe,1,7,Travel Agent,21994.2,0.0,NONE,153959.4,Debit Card,Completed,5.0,2024-06-07
108181,3735,Customer_3735,Individual,2023-04-26,Goa,None,5,Hilltop Inn,Jaipur,4,Budget,120,2024-12-15,2024-12-17,2024-12-24,Deluxe,1,7,Direct Website,2392.63,0.0,NONE,16748.41,Debit Card,Completed,,
108182,3736,Customer_3736,Individual,2022-05-06,Chennai,Gold,24,Tusker Palace,Goa,2,Mid-Range,100,2024-04-25,2024-05-10,2024-05-15,Standard,1,5,Corporate Portal,6843.91,0.0,,34219.55,Net Banking,No-Show,,
108183,3736,Customer_3736,Individual,2022-05-06,Chennai,Gold,46,Marigold Suites,Mumbai,2,Budget,100,2024-02-11,2024-02-13,2024-02-14,Standard,1,1,Corporate Portal,3383.61,274.91,FEST15,3108.7,Credit Card,Completed,,
108184,3736,Customer_3736,Individual,2022-05-06,Chennai,Gold,9,Maple Stay,Chennai,4,Budget,60,2024-09-27,2024-09-29,2024-10-01,Suite,1,2,OTA,4016.37,2143.88,APPDEAL,5888.86,Credit Card,Completed,,
108185,3737,Customer_3737,Individual,2022-02-01,Chennai,None,9,Maple Stay,Chennai,4,Budget,60,2024-01-09,2024-01-16,2024-01-18,Standard,1,2,OTA,2274.61,0.0,NONE,4549.22,Net Banking,Cancelled,,
108186,3737,Customer_3737,Individual,2022-02-01,Chennai,None,16,Mango Manor,Jaipur,5,Premium,150,2024-08-08,2024-10-07,2024-10-08,Deluxe,1,1,OTA,11818.47,0.0,,11818.47,Net Banking,No-Show,,
108187,3737,Customer_3737,Individual,2022-02-01,Chennai,None,32,Lotus Haven,Pune,3,Premium,40,2024-06-17,2024-09-15,2024-09-20,Deluxe,1,5,OTA,10420.46,0.0,NONE,52102.3,Debit Card,Completed,3.0,2024-09-26
108188,3737,Customer_3737,Individual,2022-02-01,Chennai,None,51,Marigold Courtyard,Pune,2,Mid-Range,120,2024-05-22,2024-07-01,2024-07-04,Deluxe,1,3,Travel Agent,5683.4,0.0,,17050.2,Debit Card,Completed,,
108189,3737,Customer_3737,Individual,2022-02-01,Chennai,None,4,Sea Breeze Resort,Kochi,3,Budget,40,2024-10-23,2024-12-22,2024-12-24,Deluxe,1,2,Corporate Portal,2641.85,0.0,NONE,5283.7,UPI,Completed,1.0,2025-01-07
108190,3737,Customer_3737,Individual,2022-02-01,Chennai,None,5,Hilltop Inn,Jaipur,4,Budget,120,2024-09-25,2024-09-27,2024-09-29,Suite,1,2,Travel Agent,4005.7,536.75,APPDEAL,7474.65,Credit Card,Completed,,
108191,3738,Customer_3738,Individual,2023-03-15,Goa,Platinum,37,Marigold Heights,Kochi,3,Mid-Range,200,2024-01-08,2024-01-15,2024-01-19,Suite,1,4,Corporate Portal,7765.75,0.0,,31063.0,UPI,Completed,4.0,2024-02-03
108192,3739,Customer_3739,Individual,2022-02-03,Chennai,Gold,30,Lotus Heights,Kochi,4,Luxury,200,2024-09-10,2024-09-17,2024-09-22,Deluxe,1,5,Direct Website,16929.36,11950.33,SAVE10,72696.47,Debit Card,Cancelled,,
108193,3740,Customer_3740,Corporate,2023-12-16,Chennai,None,29,Saffron Courtyard,Udaipur,2,Budget,200,2024-05-10,2024-06-04,2024-06-06,Standard,1,2,Corporate Portal,2581.44,666.29,WELCOME,4496.59,Net Banking,Completed,9.0,2024-06-08
108194,3741,Customer_3741,Group,2022-10-06,Mumbai,None,53,Crimson Suites,Bangalore,4,Mid-Range,100,2024-08-15,2024-10-14,2024-10-16,Suite,4,2,OTA,10975.12,13260.02,SAVE10,74540.94,Net Banking,No-Show,,
108195,3741,Customer_3741,Group,2022-10-06,Mumbai,None,12,Sapphire Lodge,Kochi,5,Luxury,100,2024-03-22,2024-04-16,2024-04-19,Suite,5,3,Travel Agent,24269.72,0.0,NONE,364045.8,UPI,Cancelled,,
108196,3741,Customer_3741,Group,2022-10-06,Mumbai,None,41,Mango Lodge,Chennai,3,Budget,100,2024-04-15,2024-04-30,2024-05-05,Deluxe,4,5,Corporate Portal,2727.65,0.0,,54553.0,Net Banking,Completed,5.0,2024-05-11
108197,3742,Customer_3742,Individual,2023-10-01,Mumbai,None,31,Indigo Lodge,Pune,3,Budget,80,2024-11-12,2024-11-14,2024-11-17,Standard,1,3,OTA,2625.63,0.0,,7876.89,UPI,Completed,,
108198,3742,Customer_3742,Individual,2023-10-01,Mumbai,None,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-02-01,2024-04-01,2024-04-04,Standard,1,3,OTA,5693.89,0.0,NONE,17081.67,Net Banking,Completed,2.0,2024-04-20
108199,3743,Customer_3743,Corporate,2022-06-15,Goa,None,27,Velvet Retreat,Pune,4,Mid-Range,150,2024-09-03,2024-10-13,2024-10-16,Suite,1,3,Travel Agent,9416.77,4939.06,SAVE10,23311.25,Net Banking,No-Show,,
108200,3743,Customer_3743,Corporate,2022-06-15,Goa,None,23,Emerald Haven,Mumbai,2,Budget,40,2024-08-29,2024-09-13,2024-09-15,Standard,1,2,Travel Agent,3215.9,798.47,FEST15,5633.33,Credit Card,Completed,9.0,2024-10-02
108201,3743,Customer_3743,Corporate,2022-06-15,Goa,None,27,Velvet Retreat,Pune,4,Mid-Range,150,2024-04-16,2024-05-01,2024-05-02,Standard,3,1,Corporate Portal,4006.67,0.0,NONE,12020.01,UPI,Completed,,
108202,3743,Customer_3743,Corporate,2022-06-15,Goa,None,1,The Grand Plaza,Delhi,5,Budget,60,2024-06-04,2024-07-14,2024-07-17,Standard,1,3,Corporate Portal,2296.0,429.5,SAVE10,6458.5,Net Banking,Completed,8.0,2024-08-03
108203,3743,Customer_3743,Corporate,2022-06-15,Goa,None,11,Maple Manor,Pune,5,Premium,150,2024-10-11,2024-11-05,2024-11-09,Standard,1,4,Corporate Portal,8746.88,0.0,NONE,34987.52,Debit Card,Completed,7.0,2024-11-18
108204,3743,Customer_3743,Corporate,2022-06-15,Goa,None,28,Ivory Manor,Mumbai,2,Mid-Range,40,2024-08-25,2024-09-09,2024-09-12,Standard,2,3,OTA,6601.2,0.0,NONE,39607.2,Debit Card,Completed,9.0,2024-09-22
108205,3744,Customer_3744,Corporate,2023-11-18,Goa,None,42,Ivory Lodge,Jaipur,4,Premium,60,2024-08-01,2024-08-16,2024-08-17,Suite,1,1,Direct Website,14976.22,2485.99,SAVE10,12490.23,Debit Card,Completed,,
108206,3744,Customer_3744,Corporate,2023-11-18,Goa,None,31,Indigo Lodge,Pune,3,Budget,80,2023-12-22,2024-01-06,2024-01-07,Standard,1,1,Corporate Portal,1773.95,0.0,NONE,1773.95,Net Banking,Completed,7.0,2024-01-20
108207,3745,Customer_3745,Corporate,2022-09-04,Chennai,None,54,Azure Manor,Pune,3,Mid-Range,150,2024-03-20,2024-04-14,2024-04-16,Standard,1,2,Corporate Portal,3806.85,0.0,NONE,7613.7,Net Banking,No-Show,,
108208,3745,Customer_3745,Corporate,2022-09-04,Chennai,None,16,Mango Manor,Jaipur,5,Premium,150,2023-11-26,2024-02-24,2024-02-26,Deluxe,1,2,Corporate Portal,10072.97,0.0,NONE,20145.94,UPI,Completed,,
